Date,Open,High,Low,Close,Adj Close,Volume
2010-02-05,71.000000,71.239998,69.550003,71.180000,49.510872,17307000
2010-02-08,71.239998,71.449997,70.129997,70.129997,48.780529,11595600
2010-02-09,70.889999,72.029999,70.820000,71.309998,49.601292,13051900
2010-02-10,71.019997,71.230003,70.000000,70.750000,49.211773,11618700
2010-02-11,70.720001,72.110001,70.309998,71.730003,49.893444,11273800
2010-02-12,70.540001,71.300003,70.169998,71.010002,49.865364,13809100
2010-02-16,71.989998,73.320000,71.930000,72.989998,51.255764,14230800
2010-02-17,73.220001,73.430000,72.459999,72.839996,51.150421,8728000
2010-02-18,72.690002,73.720001,72.339996,73.620003,51.698170,9848000
2010-02-19,73.440002,74.379997,73.209999,74.050003,52.000134,13113200
2010-02-22,74.169998,74.220001,72.790001,72.959999,51.234699,8683400
2010-02-23,72.599998,72.930000,71.769997,72.040001,50.588634,11907600
2010-02-24,72.120003,72.449997,71.610001,72.339996,50.799305,8921000
2010-02-25,71.190002,72.190002,70.779999,72.110001,50.637806,11761100
2010-02-26,72.190002,72.690002,71.820000,72.300003,50.771221,8978800
2010-03-01,72.629997,73.180000,72.389999,72.809998,51.129372,7428100
2010-03-02,73.180000,73.910004,73.010002,73.320000,51.487495,9257200
2010-03-03,73.629997,73.849998,73.059998,73.129997,51.354069,8194200
2010-03-04,73.070000,73.500000,72.709999,73.080002,51.318962,9419900
2010-03-05,73.550003,74.470001,73.510002,74.300003,52.175690,8750200
2010-03-08,74.489998,74.879997,74.150002,74.639999,52.414433,6474000
2010-03-09,74.300003,74.910004,74.000000,74.300003,52.175690,8480100
2010-03-10,74.139999,74.330002,73.250000,73.959999,51.936924,14652900
2010-03-11,74.070000,74.089996,73.550003,73.989998,51.957993,7024700
2010-03-12,74.169998,74.239998,73.510002,73.720001,51.768398,7681900
2010-03-15,73.510002,73.629997,72.849998,73.570000,51.663055,8807600
2010-03-16,73.900002,74.120003,73.410004,73.980003,51.950958,9828300
2010-03-17,74.180000,75.059998,74.160004,74.669998,52.435520,10292000
2010-03-18,74.849998,75.070000,74.239998,74.760002,52.498711,9916100
2010-03-19,74.980003,75.160004,73.889999,74.980003,52.653202,16610700
2010-03-22,74.169998,74.879997,74.000000,74.459999,52.288040,9317900
2010-03-23,74.430000,74.790001,74.029999,74.769997,52.505722,8006700
2010-03-24,74.269997,74.500000,73.779999,73.930000,51.915874,8997600
2010-03-25,74.400002,74.620003,73.690002,73.800003,51.824581,10510300
2010-03-26,74.000000,74.879997,73.820000,74.430000,52.266987,10411500
2010-03-29,74.610001,75.440002,74.489998,75.230003,52.828762,8818000
2010-03-30,75.269997,75.500000,74.959999,75.300003,52.877914,6378100
2010-03-31,75.470001,76.139999,75.080002,75.830002,53.250095,9875500
2010-04-01,76.400002,77.129997,76.339996,76.690002,53.854008,7859300
2010-04-05,76.970001,77.750000,76.730003,77.660004,54.535191,8108600
2010-04-06,77.570000,78.000000,77.199997,77.879997,54.689655,6490000
2010-04-07,77.669998,77.830002,76.959999,77.370003,54.331539,9431400
2010-04-08,76.930000,78.000000,76.629997,77.660004,54.535191,6880500
2010-04-09,78.040001,79.620003,78.000000,79.500000,55.827293,9804100
2010-04-12,79.500000,80.800003,79.370003,80.430000,56.480366,10000000
2010-04-13,80.419998,80.570000,79.269997,80.209999,56.325871,7978500
2010-04-14,80.459999,80.610001,80.029999,80.580002,56.585693,7290400
2010-04-15,80.610001,81.760002,80.510002,81.589996,57.294933,9702500
2010-04-16,81.459999,81.900002,80.279999,80.750000,56.705078,12861900
2010-04-19,80.250000,81.500000,80.050003,81.320000,57.105343,9335900
2010-04-20,81.820000,82.360001,81.660004,82.050003,57.617973,11470000
2010-04-21,82.300003,82.669998,81.239998,81.919998,57.526676,9416400
2010-04-22,81.110001,81.449997,80.639999,81.199997,57.021069,9421100
2010-04-23,81.040001,82.769997,80.949997,82.669998,58.053352,9918100
2010-04-26,82.519997,83.139999,82.339996,82.589996,57.997158,9792600
2010-04-27,82.080002,82.510002,80.070000,80.230003,56.339912,13042800
2010-04-28,80.620003,80.919998,79.849998,80.620003,56.613804,12115700
2010-04-29,81.190002,82.989998,81.190002,82.290001,57.786495,12274500
2010-04-30,82.370003,83.129997,81.290001,81.440002,57.189606,13910300
2010-05-03,81.959999,83.410004,81.330002,82.830002,58.165707,11650700
2010-05-04,82.010002,82.239998,79.629997,80.760002,56.712109,16274300
2010-05-05,79.690002,80.730003,79.449997,80.190002,56.311813,13028600
2010-05-06,79.410004,80.209999,71.500000,77.199997,54.212154,21059200
2010-05-07,77.220001,78.610001,76.410004,77.099998,54.141918,21866100
2010-05-10,79.370003,80.559998,78.529999,79.889999,56.101151,14661800
2010-05-11,79.639999,80.750000,79.489998,79.699997,55.967731,12018600
2010-05-12,79.769997,80.459999,79.360001,80.059998,56.220535,9257800
2010-05-13,79.800003,80.059998,78.750000,78.919998,55.419983,10839600
2010-05-14,78.419998,78.489998,76.980003,77.830002,54.654564,13602800
2010-05-17,77.389999,77.949997,75.949997,77.730003,55.094009,14694000
2010-05-18,78.309998,78.669998,76.389999,76.849998,54.470272,15321500
2010-05-19,76.349998,77.000000,75.540001,76.599998,54.293072,10773200
2010-05-20,75.040001,75.400002,73.529999,73.599998,52.166706,17879100
2010-05-21,72.349998,74.650002,72.000000,74.480003,52.790455,15919100
2010-05-24,74.220001,74.379997,73.309998,73.440002,52.053322,10540700
2010-05-25,71.739998,72.690002,70.800003,72.570000,51.436672,22304600
2010-05-26,73.190002,73.500000,71.440002,71.550003,50.713696,16888700
2010-05-27,73.129997,74.360001,72.300003,74.360001,52.705391,15252900
2010-05-28,74.000000,74.400002,73.040001,73.870003,52.358089,14445500
2010-06-01,73.559998,74.519997,72.290001,72.290001,51.238201,13966400
2010-06-02,72.660004,74.129997,72.120003,74.129997,52.542366,15674100
2010-06-03,74.660004,74.750000,73.139999,73.910004,52.386459,14278800
2010-06-04,72.150002,72.709999,70.800003,71.279999,50.522335,18133300
2010-06-07,71.660004,72.489998,71.190002,71.349998,50.571953,12324200
2010-06-08,71.680000,71.730003,69.820000,71.019997,50.338043,16572400
2010-06-09,71.169998,72.389999,70.599998,70.790001,50.175030,14074500
2010-06-10,72.870003,74.169998,72.690002,74.169998,52.570724,13937400
2010-06-11,73.480003,74.059998,72.790001,74.059998,52.492760,8346000
2010-06-14,74.230003,75.540001,74.160004,74.180000,52.577812,11948000
2010-06-15,74.570000,75.260002,74.180000,75.230003,53.322041,11760200
2010-06-16,74.610001,75.389999,74.449997,74.949997,53.123577,10424400
2010-06-17,75.019997,75.489998,74.199997,75.320000,53.385826,11113500
2010-06-18,75.470001,75.750000,74.900002,75.519997,53.527599,13680200
2010-06-21,76.809998,77.250000,75.290001,75.720001,53.669350,9347000
2010-06-22,75.449997,75.720001,73.879997,74.000000,52.450218,10576400
2010-06-23,73.839996,73.900002,72.150002,72.260002,51.216942,14876400
2010-06-24,71.800003,72.129997,70.699997,70.830002,50.203377,14188300
2010-06-25,71.129997,71.129997,69.879997,70.059998,49.657608,20472800
2010-06-28,70.559998,70.570000,69.629997,69.959999,49.586742,10873900
2010-06-29,69.199997,69.389999,68.000000,68.360001,48.452675,16421100
2010-06-30,68.220001,69.059998,67.800003,67.860001,48.098274,12871000
2010-07-01,68.190002,68.300003,66.830002,67.480003,47.828930,16335700
2010-07-02,67.790001,68.150002,66.870003,67.309998,47.708454,9143600
2010-07-06,68.279999,68.320000,66.860001,67.559998,47.885635,15039500
2010-07-07,67.820000,69.500000,67.489998,69.449997,49.225243,15691100
2010-07-08,70.180000,70.690002,69.209999,70.410004,49.905697,13478900
2010-07-09,70.459999,72.000000,70.050003,71.839996,50.919247,11390300
2010-07-12,71.529999,72.129997,71.349998,71.849998,50.926342,7352000
2010-07-13,72.989998,73.580002,72.500000,73.230003,51.904476,13751300
2010-07-14,73.010002,73.120003,72.349998,73.050003,51.776890,11750500
2010-07-15,73.230003,73.230003,72.160004,73.040001,51.769791,10507600
2010-07-16,72.650002,72.839996,71.250000,71.500000,50.678272,12060700
2010-07-19,71.839996,72.300003,71.489998,72.000000,51.032646,8350600
2010-07-20,71.000000,73.209999,70.959999,73.099998,51.812313,8922500
2010-07-21,73.330002,73.550003,71.570000,72.169998,51.153152,9045400
2010-07-22,72.800003,74.000000,72.580002,73.440002,52.053322,9552500
2010-07-23,73.279999,73.550003,72.669998,73.519997,52.110004,8426300
2010-07-26,73.820000,74.620003,73.410004,74.620003,52.889687,6467000
2010-07-27,74.860001,75.430000,74.500000,75.300003,53.371651,8163500
2010-07-28,75.129997,75.660004,75.010002,75.559998,53.555939,7392400
2010-07-29,75.889999,76.370003,75.279999,76.019997,53.881969,13346400
2010-07-30,75.150002,76.370003,74.889999,76.209999,54.016651,16955000
2010-08-02,77.620003,78.330002,77.320000,77.800003,55.143635,11863000
2010-08-03,77.919998,79.120003,77.809998,78.660004,55.753193,11788000
2010-08-04,78.779999,79.099998,78.230003,79.019997,56.008343,8067500
2010-08-05,78.510002,79.190002,78.239998,79.070000,56.043789,9304600
2010-08-06,78.230003,79.019997,77.809998,78.730003,55.802795,8986800
2010-08-09,79.300003,79.430000,78.870003,79.290001,56.199711,7015200
2010-08-10,78.540001,79.480003,78.150002,79.040001,56.022533,8406900
2010-08-11,77.970001,77.980003,77.019997,77.129997,54.668736,10589700
2010-08-12,76.410004,77.779999,76.199997,77.070000,54.626198,8993100
2010-08-13,77.040001,77.769997,76.910004,77.400002,54.860115,7087800
2010-08-16,77.110001,77.830002,76.370003,77.709999,55.079830,7284800
2010-08-17,77.570000,78.080002,77.080002,77.769997,55.637848,7360500
2010-08-18,77.610001,77.730003,76.540001,77.040001,55.115593,8308800
2010-08-19,76.720001,76.820000,75.500000,75.839996,54.257114,8870600
2010-08-20,75.459999,75.559998,74.550003,75.050003,53.691925,9303600
2010-08-23,75.339996,75.989998,75.050003,75.050003,53.691925,9991400
2010-08-24,74.269997,74.900002,73.620003,73.779999,52.783356,11261600
2010-08-25,73.320000,74.300003,72.570000,74.070000,52.990822,9711900
2010-08-26,74.370003,74.379997,73.099998,73.330002,52.461422,8176900
2010-08-27,73.889999,75.040001,72.930000,74.930000,53.606079,8789500
2010-08-30,74.629997,74.800003,73.779999,73.779999,52.783356,7558900
2010-08-31,73.510002,74.529999,73.230003,74.080002,52.997982,9227500
2010-09-01,75.360001,76.910004,75.239998,76.769997,54.922421,10549900
2010-09-02,76.750000,77.480003,76.470001,77.449997,55.408932,5995000
2010-09-03,77.389999,78.000000,77.389999,78.000000,55.802410,7189100
2010-09-07,77.680000,77.910004,76.970001,77.050003,55.122757,5880200
2010-09-08,77.160004,77.879997,77.070000,77.250000,55.265850,6940700
2010-09-09,77.889999,78.279999,77.269997,77.360001,55.344536,6646200
2010-09-10,78.330002,78.820000,77.940002,78.820000,56.389034,8223500
2010-09-13,79.370003,79.510002,78.669998,79.250000,56.696678,8586400
2010-09-14,79.250000,79.980003,79.180000,79.510002,56.882690,8447300
2010-09-15,79.059998,79.330002,78.519997,79.209999,56.668049,7240700
2010-09-16,78.989998,79.129997,78.389999,79.050003,56.553585,6905600
2010-09-17,79.419998,79.730003,78.239998,78.459999,56.131489,12326500
2010-09-20,78.540001,80.129997,78.470001,79.900002,57.161686,7730700
2010-09-21,80.040001,80.230003,79.099998,79.750000,57.054382,8598700
2010-09-22,79.930000,80.400002,79.239998,79.250000,56.696678,6776600
2010-09-23,78.519997,79.370003,78.160004,78.540001,56.188717,6802000
2010-09-24,79.260002,80.290001,78.709999,80.120003,57.319080,8256000
2010-09-27,80.300003,80.610001,80.070000,80.080002,57.290466,8380700
2010-09-28,80.449997,81.199997,79.580002,80.879997,57.862789,7826200
2010-09-29,80.739998,81.699997,80.489998,81.279999,58.148972,8851100
2010-09-30,81.690002,82.190002,80.330002,81.050003,57.984428,10120300
2010-10-01,81.889999,82.360001,81.480003,81.949997,58.628292,9570600
2010-10-04,81.889999,82.139999,80.680000,81.309998,58.170425,7602500
2010-10-05,82.180000,83.500000,81.949997,83.389999,59.658493,11597600
2010-10-06,83.290001,84.300003,83.209999,83.889999,60.016190,8650300
2010-10-07,84.419998,84.500000,82.940002,83.519997,59.751488,7714000
2010-10-08,83.470001,84.099998,82.949997,83.940002,60.051975,6879000
2010-10-11,83.849998,84.000000,83.349998,83.709999,59.887428,4790700
2010-10-12,83.360001,84.180000,82.629997,83.839996,59.980431,8528900
2010-10-13,83.449997,84.110001,82.860001,83.669998,59.858807,11647800
2010-10-14,83.650002,83.919998,82.959999,83.900002,60.023354,6718600
2010-10-15,84.389999,84.540001,83.120003,83.610001,59.815872,9502500
2010-10-18,83.480003,84.769997,83.400002,84.480003,60.438274,7800200
2010-10-19,83.379997,83.680000,82.139999,82.790001,59.229248,9455500
2010-10-20,83.139999,84.519997,82.930000,84.019997,60.109200,8835000
2010-10-21,84.510002,85.000000,83.389999,84.250000,60.273743,9521400
2010-10-22,84.790001,84.790001,84.169998,84.550003,60.488388,5555000
2010-10-25,85.129997,85.790001,84.739998,84.870003,60.717312,6757400
2010-10-26,84.650002,85.239998,84.489998,85.150002,60.917606,5968600
2010-10-27,84.639999,84.639999,83.290001,84.309998,60.316681,9557300
2010-10-28,85.269997,85.650002,84.099998,84.440002,60.409676,8519800
2010-10-29,82.889999,83.230003,81.980003,82.599998,59.093311,12463000
2010-11-01,83.150002,84.080002,81.089996,81.449997,58.270596,12781900
2010-11-02,82.360001,82.449997,81.720001,82.150002,58.771389,9528800
2010-11-03,82.660004,83.120003,81.910004,82.699997,59.164856,10036500
2010-11-04,84.160004,85.309998,83.879997,85.139999,60.910473,16295400
2010-11-05,84.709999,85.320000,84.050003,84.980003,60.796009,14513200
2010-11-08,84.620003,85.000000,83.790001,84.800003,60.667248,11799200
2010-11-09,83.910004,84.269997,83.099998,83.559998,59.780090,13597200
2010-11-10,83.779999,85.220001,83.250000,85.169998,60.931927,11795500
2010-11-11,85.000000,86.190002,85.000000,86.089996,61.590107,11297200
2010-11-12,85.459999,85.610001,84.559998,85.440002,61.125107,10571300
2010-11-15,85.739998,85.970001,84.830002,84.860001,60.710163,9252400
2010-11-16,83.550003,83.580002,81.930000,82.480003,59.512390,12360200
2010-11-17,82.410004,83.129997,82.099998,82.459999,59.497971,7847300
2010-11-18,83.040001,83.980003,82.949997,83.820000,60.479267,7590000
2010-11-19,83.690002,83.959999,82.820000,83.940002,60.565842,8130900
2010-11-22,83.470001,83.580002,82.050003,83.449997,60.212280,6791900
2010-11-23,82.470001,82.500000,81.150002,81.750000,58.985668,9507700
2010-11-24,82.150002,83.010002,82.000000,82.930000,59.837082,8042600
2010-11-26,82.440002,82.570000,81.790001,82.050003,59.202145,2789700
2010-11-29,81.300003,82.050003,80.410004,81.690002,58.942360,9070100
2010-11-30,80.639999,81.610001,80.470001,80.970001,58.422886,10366000
2010-12-01,82.150002,83.220001,81.750000,82.699997,59.671139,10629600
2010-12-02,82.699997,84.669998,82.529999,84.500000,60.969913,10799500
2010-12-03,84.489998,85.000000,84.360001,84.889999,61.251293,6724000
2010-12-06,84.790001,85.209999,84.489998,84.949997,61.294598,5184200
2010-12-07,85.919998,86.629997,85.709999,86.300003,62.268692,12560600
2010-12-08,86.510002,86.800003,85.629997,86.139999,62.153225,6918300
2010-12-09,86.790001,86.980003,85.839996,86.650002,62.521198,8076700
2010-12-10,86.959999,87.080002,86.239998,87.029999,62.795391,7406700
2010-12-13,87.720001,88.949997,87.510002,88.370003,63.762257,9910500
2010-12-14,88.580002,88.949997,88.129997,88.379997,63.769470,7331300
2010-12-15,88.019997,88.629997,87.930000,88.010002,63.502491,7608700
2010-12-16,88.080002,89.220001,87.849998,89.059998,64.260101,7796700
2010-12-17,88.849998,88.959999,88.080002,88.489998,63.848854,10832800
2010-12-20,88.959999,89.599998,88.570000,88.800003,64.072517,8029800
2010-12-21,89.339996,89.820000,88.949997,89.230003,64.382774,5962500
2010-12-22,89.620003,89.959999,89.320000,89.919998,64.880630,4262400
2010-12-23,89.889999,90.889999,89.820000,90.680000,65.429001,5095600
2010-12-27,90.489998,90.599998,90.040001,90.120003,65.024940,3138200
2010-12-28,90.320000,91.430000,90.129997,91.190002,65.796997,5058100
2010-12-29,91.540001,92.389999,91.349998,91.370003,65.926880,5301000
2010-12-30,91.320000,91.940002,91.150002,91.599998,66.092804,4156500
2010-12-31,91.580002,91.800003,91.000000,91.250000,65.840271,5152900
2011-01-03,91.660004,92.379997,91.300003,91.940002,66.338150,7802300
2011-01-04,92.279999,92.480003,91.220001,91.599998,66.092804,8513900
2011-01-05,90.919998,92.070000,90.500000,91.440002,65.977356,6659500
2011-01-06,91.760002,91.830002,90.269997,90.690002,65.436211,6220800
2011-01-07,90.980003,91.300003,90.269997,91.190002,65.796997,6346300
2011-01-10,90.949997,91.169998,90.120003,90.410004,65.234184,6848700
2011-01-11,90.870003,91.989998,90.809998,91.830002,66.258789,7838900
2011-01-12,92.360001,92.849998,92.199997,92.449997,66.706146,7845400
2011-01-13,92.010002,92.599998,91.779999,92.180000,66.511299,5721900
2011-01-14,92.120003,92.879997,91.820000,92.830002,66.980309,5557900
2011-01-18,92.940002,93.750000,92.930000,93.349998,67.355515,7733200
2011-01-19,93.629997,93.709999,92.580002,92.970001,67.081329,6069900
2011-01-20,92.139999,92.860001,91.580002,92.709999,66.893707,6513500
2011-01-21,93.370003,93.940002,93.099998,93.779999,67.665764,7427500
2011-01-24,93.889999,94.529999,93.660004,94.099998,67.896645,7282800
2011-01-25,93.779999,94.440002,93.349998,94.080002,67.882217,7423200
2011-01-26,94.379997,94.970001,93.580002,94.639999,68.286301,8832600
2011-01-27,94.559998,94.959999,94.300003,94.750000,68.365677,6301100
2011-01-28,94.489998,94.849998,92.930000,93.370003,67.369934,12444700
2011-01-31,93.849998,95.190002,93.370003,94.930000,68.495544,11167900
2011-02-01,95.629997,96.489998,95.169998,96.220001,69.426331,9948200
2011-02-02,95.370003,96.849998,95.370003,96.480003,69.613930,6607800
2011-02-03,96.570000,97.440002,95.760002,97.309998,70.212799,10500300
2011-02-04,96.930000,97.330002,96.519997,97.110001,70.068504,10529700
2011-02-07,97.279999,98.230003,97.260002,97.660004,70.465340,10256500
2011-02-08,97.870003,97.989998,97.110001,97.739998,70.523056,5710500
2011-02-09,97.250000,97.379997,95.699997,96.239998,69.440750,8242700
2011-02-10,95.879997,96.980003,95.739998,96.699997,69.772652,7286200
2011-02-11,96.089996,97.180000,95.889999,96.449997,69.592262,7324900
2011-02-14,95.500000,97.160004,95.500000,96.949997,70.479156,6994000
2011-02-15,96.580002,96.849998,95.660004,96.339996,70.035721,7626700
2011-02-16,96.720001,97.019997,96.080002,96.660004,70.268364,6786600
2011-02-17,96.559998,97.339996,96.410004,97.169998,70.639084,6616600
2011-02-18,97.410004,98.809998,97.029999,98.720001,71.765915,8860500
2011-02-22,99.230003,102.120003,99.230003,100.320000,72.929054,15723400
2011-02-23,100.529999,103.940002,100.519997,102.269997,74.346619,17174700
2011-02-24,103.089996,103.419998,101.550003,102.029999,74.172165,16467900
2011-02-25,101.709999,102.629997,101.349998,102.099998,74.223045,8516400
2011-02-28,102.279999,103.940002,102.180000,103.750000,75.422523,10219700
2011-03-01,104.070000,104.989998,102.839996,102.900002,74.804604,12266900
2011-03-02,103.050003,103.970001,102.190002,103.470001,75.218964,8335000
2011-03-03,103.839996,104.570000,103.320000,104.190002,75.742409,7537800
2011-03-04,104.129997,104.779999,102.500000,103.750000,75.422523,9850500
2011-03-07,104.120003,104.769997,103.010002,103.010002,74.884575,8222500
